가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수종류,가로수수량,가로수길길이,식재연도,가로수길소개,도로명,도로종류,도로구간,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
"청풍호로52~58길, 배시론로",37.001765,128.171941,37.000685,128.167195,왕벚나무,60,1,1987,왕벚나무길,청풍호로52~58길 배시론로,시도,물태리(청풍소재지),043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.065045,128.167275,37.061685,128.167216,소나무,65,1,2006,소나무길,청풍호로,시도,금성면소재지,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.078507,128.203799,37.072183,128.181391,왕벚나무,200,1,2007,왕벚나무길,청풍호로,시도,금성양화리~금성월림리,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.072183,128.181391,36.926277,128.182034,벚나무,5432,27,1987,벚나무길,청풍호로,시도,금성월림리~수산내리,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.078507,128.203799,37.085603,128.205397,왕벚나무,138,1,2007,왕벚나무길,청풍호로,시도,금성양화리~다랑고개주변,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.072573,128.186511,37.066821,128.167641,왕벚나무,465,3,2007,왕벚나무길,청풍호로,시도,남제천IC~금성면입구,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.095207,128.201061,37.085603,128.205397,왕벚나무,164,2,2008,왕벚나무길,청풍호로,시도,양화테크노빌~다랑고개신호등,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.118647,128.204357,37.111796,128.202305,왕벚나무,317,3,2010,왕벚나무길,청풍호로,시도,명지초교입구~산곡교차로,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.032631,128.177145,37.001903,127.172207,왕벚나무,80,1,2006,왕벚나무길,청풍호로,시도,금성성내리~청풍물태리,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.066832,128.167766,37.030227,128.177631,왕벚나무,107,4,2005,왕벚나무길,청풍호로,시도,금성구룡리~금성성내리,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.075302,128.199423,37.072517,128.186784,왕벚나무,170,1,2006,왕벚나무길,청풍호로,시도,금성양화리~남제천IC주변,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
송학주천로,37.181354,128.210421,37.177993,128.236215,은행나무,640,3,1996,은행나무길,송학주천로,시도,송학 도화리~송한리미고개,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
송학주천로,37.219666,128.230904,37.183535,128.243178,벚나무,90,720,2021,벚나무길,송학주천로,시도,송학 송한1리 316-2 ~송한미고개,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
송학주천로,37.219666,128.230904,37.183535,128.243178,버즘나무,233,3,1992,버즘나무길,송학주천로,시도,송학 송한2리~송한미고개,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
시곡포전로,37.181576,128.227432,37.183067,128.243338,단풍나무,390,3,1994,단풍나무길,시곡포전로,시도,송학도화리~송한미고개,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
둔전로-송학주천로,37.158248,128.230451,37.177887,128.236689,은행나무,463,3,1997,은행나무길,둔전로 송학주천로,시도,장락삼거리~도화리,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
송학로,37.166806,128.264015,37.183663,128.297331,은행나무,716,4,1995,은행나무길,송학로,시도,송학면 통불사 입구~송학느릅재입구,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
송학로,37.189545,128.285741,37.183583,128.291474,버즘나무,105,1,1992,버즘나무길,송학로,시도,송학배재~송학면 입석리 249-1,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
송학중로,37.181053,128.259986,37.184191,128.261934,소나무,38,1,2005,소나무길,송학중로,시도,남강전력~송학파출소,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
미륵송계로,36.911646,128.074298,36.857152,128.085491,왕벚나무,971,5,1994,왕벚나무길,미륵송계로,시도,한수 월악나루~한수면 골뫼입구,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
미륵송계로,36.911543,128.074277,36.881294,128.079822,잣나무,35,1,1994,잣나무길,미륵송계로,시도,한수 월악나루~한수송계2리,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
강저택지,37.124609,128.193035,37.118781,128.202111,왕벚나무,105,1,2009,왕벚나무길,강저택지,시도,대로,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
강저택지,37.121845,128.201854,37.120437,128.207329,느티나무,159,1,2009,느티나무길,강저택지,시도,대로,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
강저택지,37.125226,128.209122,37.125023,128.202679,메타세콰이아,298,2,2009,메타세콰이아길,강저택지,시도,중로,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
강저택지,37.122775,128.198665,37.119301,128.201768,은행나무,134,1,2009,은행나무길,강저택지,시도,중로,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
강저택지,37.120447,128.198633,37.122041,128.198214,이팝나무,270,2,2009,이팝나무길,강저택지,시도,소로,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
제2산업단지,37.145449,128.151357,37.154772,128.154101,이팝나무,339,2,2010,이팝나무길,제2산업단지,시도,중로1-1,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
제2산업단지,37.144483,128.156248,37.154772,128.153595,은행나무,241,2,2010,은행나무길,제2산업단지,시도,중로1-2,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
제2산업단지,37.144483,128.156248,37.154772,128.153595,왕벚나무,870,5,2010,왕벚나무길,제2산업단지,시도,중로1-3,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
"의림대로42,44길(홍광길)",37.163361,128.211644,37.163242,128.217159,이팝나무,160,1,2006,이팝나무길,"의림대로42,44길(홍광길)",시도,의림대로~홍광초교,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
신죽하로,37.160275,128.212728,37.158189,128.230347,이팝나무,438,2,2005,이팝나무길,신죽하로,시도,제천소방서~주천삼거리,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
시청길,37.131293,128.191195,37.135809,128.194982,왕벚나무,156,1,2010,왕벚나무길,시청길,시도,시청앞~현대힐스테이트,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
시청길,37.131344,128.195036,37.135518,128.196684,느티나무,24,1,2010,느티나무길,시청길,시도,시청앞~현대힐스테이트,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
강저로,37.121989,128.201411,37.119683,128.221125,소나무,80,1,2010,소나무길,강저로,시도,사천교~강저테크노빌,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
청풍호로,37.106669,128.198906,37.100671,128.198831,소나무,60,1,2006,소나무길,청풍호로,시도,산곡교차로~다랑고개분리대,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
영월통로,37.158179,128.230854,37.162753,128.234695,소나무,44,1,2009,소나무길,영월통로,시도,주천삼거리~명지병원입구분리대,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
내토로,37.130067,128.182142,37.129878,128.171844,소나무,20,1,2010,소나무길,내토로,시도,관문주유소~톨게이트주유소,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
내토로,37.130067,128.182142,37.129878,128.171844,느티나무,132,1,2010,느티나무길,내토로,시도,관문주유소~톨게이트주유소,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
장평로,37.133821,128.153731,37.143289,128.156025,왕벚나무,81,1,2010,왕벚나무길,장평로,시도,분뇨처리장~2산단구간,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
용두대로,37.157759,128.164251,37.153933,128.148312,이팝나무,509,3,2010,이팝나무길,용두대로,시도,미당리~명도리,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
관전로,37.132049,128.229056,37.127141,128.227898,이팝나무,170,1,2012,이팝나무길,관전로,시도,신화예식장~신백초교,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
의림대로,37.157925,128.211665,37.164816,128.211644,조형소나무,105,1,2013,조형소나무길,의림대로,시도,청전현대A~의림교차로,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
용두대로,37.157058,128.175508,37.157391,128.173574,이팝나무,336,2,2014,이팝나무길,용두대로,시도,질고개~제2산단,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
용두천로,37.156133,128.216814,37.125773,128.215673,복자기나무,105,1,2015,복자기나무길,용두천로,시도,제천침례교회~홍인A,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
내토로,37.129972,128.181423,37.129773,128.190828,느티나무,99,1,2015,느티나무길,내토로,시도,대각사~시청앞,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
제원로,37.153085,128.120871,37.160447,128.109286,대왕참나무,587,4,2015,대왕참나무길,제원로,시도,구학리~배론성지,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
송학주천로,37.167777,128.234942,37.177382,128.235772,팥배나무,104,0.7,2018,팥배나무길,송학주천로,시도,둔전길 안길 교차로 ~ 변전소,043-641-6514,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
팔송로,37.140031,128.113638,37.146902,128.117758,조형소나무,86,1,2019,조형소나무길,팔송로,시도,팔송교 ~ 제천디지털전자고등학교,043-641-6515,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
숭의로,37.132134,128.207797,37.130431,128.212846,마가목,58,0.5,2020,마가목길,숭의로,시도,세계주류전문점~화산초,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
숭의로,37.129871,128.213463,37.128756,128.217343,은행나무,52,0.5,2020,은행나무길,숭의로,시도,화산초~종합운동장,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
내제로,37.145442,128.218719,37.145543,128.217954,은행나무,9,0.1,2020,은행나무길,내제로,시도,이너팰리스,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
내제로,37.146812,128.213646,37.147166,128.212443,은행나무,22,0.1,2020,은행나무길,내제로,시도,녹우장~청전원형교차로,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
송학주천로5길,37.187112,128.266517,37.188136,128.267929,왕벚나무,34,0.2,2020,왕벚나무길,송학주천로5길,시도,송학중학교~지만교,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
단양로,37.131308,128.220805,37.127656,128.222472,왕벚나무,80,0.4,2020,왕벚나무길,단양로,시도,동현교차로~신백동 행정복지센터,043-641-6513,충청북도 제천시,2021-10-21,4400000,충청북도 제천시
중앙대로,35.098197,129.035591,35.111616,129.038013,은행나무+버즘나무+느티나무+먼나무+메타세콰이어+주목,272,1.6,1980,양옆으로 웅장한 메타쉐쿼이어가 조성되어 있으며 중부경찰서에서 영주사거리까지는 수고가 높은 버즘나무가 조성되어있어 큰 건물이 즐비한 도로에 키가 큰 가로수길이 조성되어 있음,,광역시도,영주사거리 ~ 옛시청교차로,051-600-4531,"부산광역시청, 부산광역시 중구청",2021-10-19,3250000,부산광역시 중구
해관로,35.106932,129.035917,35.098942,129.035907,은행나무+버즘나무,203,0.9,1973,중부경찰서에서 광복로 입구까지 좁은 1차선 도로와 높은 건물들 사이에 수고가 높은 은행나무와 버즘나무가 조성이 되어있음,,구도,중부경찰서삼거리 ~ 옛시청교차로,051-600-4531,부산광역시 중구청,2021-10-19,3250000,부산광역시 중구
대영로,35.111957,129.037761,35.112211,129.034064,은행나무,34,0.8,1979,영주터널 주변 녹지대와 어우러져 넓은 도로에 은행나무 가로수의 연결로 녹지의 연속성으로 삭막했던 도시와 아름답게 어우려져 있음,,광역시도,영주사거리 ~ 부산터널삼거리,051-600-4531,부산광역시 중구청,2021-10-19,3250000,부산광역시 중구
충장대로,35.105136,129.037068,35.111211,129.041621,느티나무,139,0.8,1990,부산세관 건물앞의 느티나무가 조성되어 있으며 횡단보도를 건너는 보행자의 휴식처 역할이 되고있음,,광역시도,세관삼거리 ~ 영주고가교(동구경계),051-600-4531,부산광역시 중구청,2021-10-19,3250000,부산광역시 중구
태종로,35.097356,129.035872,35.097109,129.035987,은행나무,4,0.2,1990,롯데백화점에서 영도대교 사이 은행나무가 조성이 되어있으며 버스를 기다리는 사람들의 휴식처 및 그늘역할이 될 수 있음,,광역시도,옛시청교차로 ~ 영도대교 입구,051-600-4531,부산광역시 중구청,2021-10-19,3250000,부산광역시 중구
대청로,35.103277,129.021295,35.102869,129.037566,은행나무,239,1.4,1985,부민교차로에서 연안부두일직선의 도로에 은행나무로 선형의 가로환경으로 조성되어 있음,,광역시도,연안부두삼거리 ~ 부민교차로,051-600-4531,부산광역시 중구청,2021-10-19,3250000,부산광역시 중구
중구로,35.103277,129.021295,35.111836,129.034532,은행나무+목백합나무+먼나무,207,1.9,1985,"대청 사거리에서 부산터널 삼거리까지 은행나무와 목백합나무 그사이 먼나무가 식재가 되어있으며, 목백합의 넓은 수관으로 녹음의 면적이 넓어 오르막길을 걷는 보행자의 건강해지는 느낌을 받음",,광역시도,부산터널삼거리 ~ 대청사거리,051-600-4531,부산광역시 중구청,2021-10-19,3250000,부산광역시 중구
